accountAgeDays,numItems,localTime,paymentMethod,paymentMethodAgeDays
987,1,4.505662,creditcard,0.0729166666667
704,1,5.017904,paypal,494.133333333
140,2,4.745402,creditcard,0.0
701,1,4.461622,creditcard,0.00138888888889
1,3,4.745402,creditcard,0.0
6,1,4.52458,creditcard,5.73680555556
2000,1,4.876771,creditcard,0.0
2000,1,5.017904,creditcard,1812.37222222
2000,1,4.921318,creditcard,4.78333333333
142,1,5.034622,creditcard,0.0
39,1,5.040929,paypal,0.000694444444444
934,1,4.748314,creditcard,0.0
2000,1,4.745402,creditcard,0.0
75,1,4.895263,creditcard,74.7986111111
2000,1,4.965339,creditcard,0.0
1997,1,4.505662,paypal,116.194444444
1112,1,4.836982,creditcard,297.644444444
2000,1,4.745402,paypal,0.0
579,1,4.505662,paypal,535.063888889
3,1,5.034622,creditcard,2.44166666667
2,1,4.505662,creditcard,0.0
1,1,4.921349,creditcard,0.00138888888889
1010,1,4.921349,paypal,0.00416666666667
2000,1,3.954522,creditcard,448.525
8,1,3.954522,creditcard,0.0
2000,2,4.836982,paypal,2.10694444444
5,1,4.965339,creditcard,0.0
1354,1,4.057414,creditcard,0.0
127,1,4.965339,storecredit,102.739583333
16,1,4.895263,creditcard,0.0
1808,1,4.748314,paypal,0.0
6,1,5.040929,creditcard,0.0
803,1,5.034622,creditcard,0.0
8,1,4.742303,creditcard,7.89722222222
1,1,4.876771,creditcard,0.000694444444444
1927,1,4.461622,paypal,1.81805555556
43,1,5.034622,creditcard,0.000694444444444
1506,1,4.921349,creditcard,0.0
2000,1,2.94894,creditcard,0.00555555555556
1086,1,4.742303,paypal,297.51875
2000,1,4.876771,creditcard,1447.72777778
1613,1,4.057414,storecredit,259.259722222
15,1,4.52458,creditcard,14.7729166667
138,1,4.748314,creditcard,0.0
167,1,4.836982,creditcard,166.463888889
15,5,4.921349,creditcard,14.2604166667
1618,1,4.895263,creditcard,0.0
233,1,3.575983,paypal,131.052777778
4,1,4.921318,creditcard,3.23055555556
442,1,4.742303,creditcard,0.04375
2000,1,4.876771,creditcard,0.0
485,1,5.040929,paypal,0.0
1285,1,4.745402,creditcard,995.884722222
233,1,4.876771,creditcard,2.25138888889
172,1,3.575983,paypal,171.510416667
835,1,5.034622,creditcard,0.0
2000,1,5.017904,paypal,0.00902777777778
35,1,5.017904,paypal,0.000694444444444
49,1,4.965339,storecredit,48.9215277778
762,1,4.52458,creditcard,0.00277777777778
2000,1,4.876771,creditcard,1163.15138889
159,1,4.921318,creditcard,0.000694444444444
1144,1,4.52458,creditcard,0.00138888888889
2000,1,4.748314,creditcard,145.106944444
163,1,4.505662,creditcard,162.413888889
10,1,4.876771,creditcard,8.31805555556
1,1,4.745402,creditcard,0.00138888888889
86,1,4.748314,storecredit,0.0
1942,1,4.52458,creditcard,0.0
2000,1,4.895263,creditcard,3.45555555556
153,2,4.745402,creditcard,0.0
159,1,4.921349,creditcard,158.220138889
2000,1,4.836982,creditcard,1396.24722222
2000,1,5.017904,creditcard,150.032638889
926,1,4.965339,creditcard,833.757638889
4,1,4.745402,paypal,0.0
861,1,4.962055,paypal,0.0
225,1,4.921349,paypal,0.0
407,1,4.745402,creditcard,0.759027777778
2,1,4.057414,creditcard,1.11527777778
45,3,4.895263,creditcard,0.0
103,1,4.886641,paypal,102.780555556
2,1,4.886641,creditcard,0.0
469,1,4.921318,creditcard,0.0
1712,1,4.742303,paypal,0.0
2000,1,4.921318,paypal,329.375
674,1,4.836982,paypal,0.0
82,1,4.52458,paypal,81.8743055556
1197,1,4.921318,creditcard,375.345833333
2000,1,4.742303,creditcard,269.547222222
2000,1,4.921349,paypal,0.0
13,1,5.034622,creditcard,12.2590277778
594,1,4.742303,creditcard,0.0
2000,1,4.886641,creditcard,0.919444444444
11,1,4.745402,creditcard,10.8270833333
2000,1,4.895263,paypal,1101.83055556
2000,1,4.921318,creditcard,589.824305556
1714,1,4.876771,creditcard,115.691666667
47,1,4.52458,storecredit,45.9381944444
5,1,4.748314,creditcard,0.0
403,1,4.748314,creditcard,0.0
2000,1,4.748314,creditcard,110.702777778
1068,1,4.895263,creditcard,575.970138889
61,1,4.965339,creditcard,60.95625
1430,1,4.836982,creditcard,118.893055556
3,1,4.965339,creditcard,0.0
87,1,4.057414,creditcard,38.90625
119,1,4.748314,paypal,118.344444444
835,1,4.921318,creditcard,0.00694444444444
998,1,4.886641,creditcard,0.0
1974,1,4.962055,creditcard,2.0
2000,1,4.876771,creditcard,18.3756944444
2000,1,4.886641,paypal,0.0
1313,1,4.876771,creditcard,0.00555555555556
79,1,4.962055,creditcard,0.0
915,1,4.745402,creditcard,0.0
2000,5,3.575983,creditcard,256.15625
61,1,4.745402,creditcard,60.7618055556
1051,1,4.965339,creditcard,0.0
124,1,3.954522,paypal,123.822916667
332,1,4.748314,paypal,0.0
23,1,5.034622,creditcard,0.0
1420,1,4.836982,creditcard,0.0
2000,1,4.742303,creditcard,0.0
710,1,4.895263,creditcard,0.0
6,1,4.461622,creditcard,0.0
2000,1,3.575983,creditcard,618.038888889
308,1,4.748314,creditcard,168.044444444
215,1,4.921349,creditcard,0.0
1177,1,4.921349,creditcard,535.848611111
7,1,3.066058,storecredit,0.0
180,1,4.895263,creditcard,0.000694444444444
1281,1,5.034622,creditcard,0.0
2000,1,4.836982,creditcard,0.763888888889
273,1,5.034622,creditcard,247.002777778
1595,1,5.034622,creditcard,99.0388888889
2000,1,4.461622,creditcard,0.00138888888889
776,1,4.748314,creditcard,59.85
1,1,4.921349,paypal,0.00138888888889
1816,1,5.040929,paypal,0.975
501,1,4.742303,creditcard,0.0
314,1,5.034622,storecredit,161.789583333
6,1,4.057414,creditcard,0.297222222222
40,1,4.057414,creditcard,0.0
111,1,4.745402,paypal,0.0
81,1,4.895263,paypal,80.5090277778
2000,1,4.921349,storecredit,0.0
66,1,5.017904,creditcard,0.0
640,1,5.017904,paypal,0.000694444444444
2000,1,4.895263,creditcard,0.0
15,1,4.836982,creditcard,14.1180555556
992,1,4.52458,creditcard,804.613888889
130,1,4.895263,creditcard,129.853472222
2000,1,4.886641,paypal,0.00208333333333
2000,1,4.836982,creditcard,545.020833333
164,1,4.748314,paypal,163.106944444
2000,1,4.886641,creditcard,471.788194444
7,1,4.748314,creditcard,0.000694444444444
29,2,5.034622,paypal,28.2243055556
112,1,4.921349,creditcard,111.829861111
2000,1,4.057414,paypal,551.356944444
291,1,4.742303,creditcard,30.5486111111
11,1,4.52458,creditcard,10.0604166667
2000,1,4.505662,creditcard,1600.08055556
21,1,4.876771,paypal,0.0
1600,1,4.921318,creditcard,0.0
1233,1,4.52458,paypal,0.0
675,1,4.057414,creditcard,0.00138888888889
1290,1,4.965339,creditcard,684.059027778
2000,1,4.461622,storecredit,0.000694444444444
968,1,5.034622,paypal,0.0
28,1,4.505662,creditcard,0.0
28,1,4.52458,creditcard,3.75555555556
31,1,5.040929,creditcard,0.0
1983,1,4.745402,storecredit,0.616666666667
141,1,4.921318,paypal,75.9402777778
66,1,4.895263,creditcard,0.0
66,1,4.921318,paypal,65.2395833333
6,1,4.742303,creditcard,5.93402777778
1614,1,4.742303,creditcard,88.7277777778
96,1,4.52458,paypal,95.1236111111
1977,1,3.575983,creditcard,0.0
75,1,5.034622,creditcard,0.0
945,1,4.748314,paypal,0.000694444444444
1742,1,4.461622,creditcard,0.0
49,1,4.895263,creditcard,0.0
2,1,4.742303,paypal,0.0
1566,1,5.017904,creditcard,457.53125
957,1,5.040929,creditcard,0.000694444444444
2000,1,3.066058,creditcard,1484.35902778
890,1,4.895263,creditcard,659.523611111
72,1,4.962055,creditcard,12.0125
98,1,4.895263,paypal,35.7125
258,1,4.886641,creditcard,0.0
2000,1,4.836982,paypal,0.503472222222
499,1,4.962055,creditcard,0.0
1,1,4.742303,paypal,0.0
10,1,3.954522,creditcard,2.45763888889
2000,1,4.876771,paypal,0.0
177,1,4.461622,paypal,176.747222222
50,1,4.742303,paypal,0.0
45,1,4.962055,creditcard,0.0
26,1,3.483951,creditcard,0.0
2000,1,4.505662,creditcard,449.2875
3,1,5.040929,creditcard,0.0
271,1,4.748314,creditcard,0.0
1725,1,5.040929,creditcard,0.00208333333333
352,1,5.034622,paypal,0.000694444444444
185,1,4.748314,creditcard,0.0
2000,1,4.836982,creditcard,95.5319444444
1000,1,4.836982,creditcard,0.0
145,1,4.895263,creditcard,0.0
674,1,5.040929,paypal,673.506944444
453,1,4.52458,creditcard,0.0
224,1,4.921349,creditcard,0.00347222222222
140,1,4.505662,paypal,139.150694444
1200,2,4.836982,creditcard,1199.70138889
424,1,4.886641,creditcard,0.0
259,1,4.962055,creditcard,258.822916667
2000,1,4.748314,creditcard,0.0
5,1,4.745402,creditcard,4.10694444444
79,1,4.962055,creditcard,0.000694444444444
2000,1,3.483951,creditcard,115.633333333
2000,1,2.94894,creditcard,0.100694444444
1283,1,4.921318,storecredit,0.0
62,1,4.876771,creditcard,0.0
150,1,4.895263,creditcard,11.0819444444
2000,1,5.017904,paypal,0.00625
116,1,4.057414,paypal,114.998611111
50,1,4.876771,paypal,49.0826388889
118,1,4.921349,paypal,0.0
2,1,4.886641,paypal,0.00138888888889
620,1,4.742303,creditcard,0.05625
1018,1,3.575983,creditcard,0.000694444444444
1183,1,4.836982,creditcard,0.0
763,1,4.742303,creditcard,0.0
897,1,4.745402,paypal,0.75
2000,1,4.921349,creditcard,305.85625
1,2,4.876771,creditcard,0.00138888888889
86,1,4.886641,paypal,0.0
921,1,4.921349,creditcard,16.1027777778
621,2,3.575983,creditcard,529.029861111
597,1,4.745402,creditcard,0.0
2000,1,4.876771,creditcard,348.778472222
741,1,4.921318,creditcard,0.0
54,1,4.748314,paypal,0.0
283,1,4.962055,creditcard,0.0
2000,1,4.921318,storecredit,203.258333333
440,1,4.52458,creditcard,430.205555556
148,1,4.52458,creditcard,147.136111111
2000,1,5.034622,creditcard,0.0
974,1,2.94894,creditcard,4.27083333333
12,1,4.876771,creditcard,2.98194444444
11,1,4.886641,creditcard,0.0
1672,1,4.505662,paypal,0.0
855,1,4.745402,creditcard,49.9256944444
4,2,4.876771,creditcard,0.0
951,1,4.895263,creditcard,0.0
1561,1,4.886641,creditcard,93.8541666667
238,1,4.745402,creditcard,237.954166667
155,1,4.836982,creditcard,154.095833333
830,1,4.057414,paypal,0.105555555556
980,1,4.505662,creditcard,0.0
2000,1,4.52458,creditcard,0.0569444444444
1661,1,4.745402,creditcard,838.148611111
80,1,2.596228,creditcard,0.0
354,1,4.742303,creditcard,50.0111111111
2,1,4.886641,creditcard,0.0451388888889
2000,1,4.876771,creditcard,0.0319444444444
142,1,4.505662,creditcard,0.0
1030,1,4.921318,paypal,0.00486111111111
1875,1,4.886641,creditcard,0.0
261,1,4.748314,creditcard,0.0
8,1,4.962055,paypal,7.95833333333
2000,1,4.921349,paypal,0.00138888888889
60,1,4.876771,paypal,0.0
455,1,4.886641,creditcard,234.738888889
2000,1,5.017904,creditcard,0.000694444444444
964,1,4.965339,paypal,0.0
484,1,4.962055,creditcard,0.0
1734,1,3.066058,creditcard,0.00138888888889
26,1,4.962055,paypal,0.0
88,1,3.954522,creditcard,0.0243055555556
932,1,4.962055,creditcard,58.2076388889
2,1,4.742303,paypal,0.0
1,2,4.921349,creditcard,0.0
27,1,4.505662,creditcard,0.491666666667
2000,1,4.836982,creditcard,1.49513888889
69,1,4.057414,creditcard,0.0
854,1,4.921318,creditcard,0.0701388888889
4,1,5.034622,creditcard,0.0
2000,1,4.962055,creditcard,4.07361111111
342,1,5.017904,creditcard,0.0
1228,1,4.748314,paypal,0.00347222222222
1887,1,4.965339,creditcard,0.0
53,1,4.962055,creditcard,0.000694444444444
488,1,3.575983,creditcard,0.373611111111
384,1,5.017904,creditcard,4.00277777778
1316,1,4.895263,creditcard,0.000694444444444
670,1,4.876771,creditcard,0.000694444444444
853,1,3.954522,paypal,0.0
7,1,5.017904,creditcard,6.37638888889
95,1,4.745402,creditcard,0.0
32,1,4.057414,paypal,31.2340277778
58,1,4.748314,paypal,0.0
2000,1,5.034622,creditcard,683.864583333
197,1,4.742303,storecredit,0.0
1248,1,4.886641,paypal,791.523611111
647,2,4.965339,creditcard,0.0
2,2,4.52458,creditcard,0.0
750,1,3.066058,paypal,344.225694444
5,1,4.836982,creditcard,0.0
753,1,4.895263,creditcard,0.0
1485,1,4.921318,storecredit,0.0
2000,1,4.895263,paypal,0.000694444444444
2,1,4.461622,creditcard,0.000694444444444
2000,1,4.745402,paypal,0.0
15,1,4.895263,creditcard,14.7076388889
2000,1,4.921318,creditcard,0.00277777777778
2000,1,4.745402,paypal,0.0
100,1,4.52458,creditcard,99.0479166667
241,1,4.52458,creditcard,22.0333333333
2000,1,4.876771,creditcard,0.0291666666667
1981,1,4.895263,creditcard,457.054861111
628,1,4.965339,paypal,627.834027778
337,1,4.921349,creditcard,0.000694444444444
216,1,4.886641,creditcard,215.040277778
2000,1,5.034622,creditcard,1152.39166667
744,1,4.057414,creditcard,0.000694444444444
84,1,4.748314,creditcard,0.000694444444444
66,1,4.921349,creditcard,0.0
2000,1,4.962055,creditcard,0.0
1979,1,4.921318,creditcard,822.142361111
2000,1,4.921349,creditcard,1638.77777778
1664,1,4.461622,paypal,582.654861111
183,1,4.921349,paypal,0.0
1043,1,4.836982,paypal,0.0
1615,1,4.52458,storecredit,12.9986111111
984,1,5.017904,storecredit,264.096527778
1514,1,4.836982,paypal,0.0180555555556
2000,1,4.057414,creditcard,1175.07986111
1676,1,4.836982,creditcard,88.5472222222
57,1,4.461622,paypal,0.000694444444444
26,1,4.057414,creditcard,0.00277777777778
895,1,4.895263,creditcard,0.0
304,1,4.965339,creditcard,0.0
902,1,5.017904,creditcard,0.0
213,1,4.876771,creditcard,0.00694444444444
55,1,5.040929,paypal,20.0388888889
210,1,4.886641,creditcard,209.95
2000,1,5.017904,paypal,80.2194444444
1081,1,5.034622,paypal,0.0
581,1,5.034622,creditcard,424.156944444
1054,1,4.921349,creditcard,0.0
1,1,4.745402,creditcard,0.0
2,2,5.040929,creditcard,0.0
1472,1,4.921318,creditcard,206.006944444
1,1,4.505662,creditcard,0.00208333333333
2000,1,5.017904,creditcard,151.254861111
9,1,4.748314,creditcard,0.0
1837,1,4.921349,creditcard,0.00138888888889
93,1,4.52458,creditcard,92.875
27,1,5.040929,paypal,0.427083333333
2000,1,5.040929,creditcard,0.0
1305,1,4.886641,creditcard,0.0
979,1,4.962055,paypal,0.0
1757,1,5.017904,paypal,469.040277778
235,1,4.745402,paypal,0.0
1864,1,5.017904,creditcard,0.00138888888889
1901,1,5.017904,paypal,115.392361111
2000,1,5.017904,paypal,0.457638888889
1706,1,5.034622,creditcard,0.372916666667
967,1,4.836982,creditcard,47.6458333333
114,1,4.895263,creditcard,106.770138889
2000,1,5.034622,creditcard,0.00138888888889
633,1,4.886641,paypal,0.0916666666667
2,1,4.057414,creditcard,1.45
1,2,4.876771,paypal,0.0
2000,1,4.886641,creditcard,551.610416667
231,1,4.876771,creditcard,0.0
786,1,5.034622,creditcard,34.8993055556
1094,1,4.742303,creditcard,743.532638889
112,1,4.895263,creditcard,0.0
1731,1,4.965339,paypal,235.902083333
1043,1,5.017904,creditcard,0.0
3,1,3.954522,creditcard,2.95069444444
1901,1,4.921349,creditcard,0.00347222222222
1698,1,4.886641,creditcard,334.433333333
1381,1,4.52458,creditcard,581.911805556
2000,1,4.895263,paypal,60.5388888889
1129,1,5.034622,creditcard,0.00138888888889
73,1,4.876771,creditcard,0.0
2000,1,4.745402,paypal,37.8416666667
2000,1,4.895263,creditcard,0.0
1876,1,4.895263,creditcard,0.000694444444444
2000,1,4.886641,paypal,0.0
65,1,4.057414,storecredit,0.513194444444
67,1,4.52458,creditcard,0.0
2000,1,4.962055,creditcard,1461.75555556
37,1,4.876771,paypal,0.000694444444444
1654,1,4.921318,creditcard,1546.1375
1879,1,4.876771,creditcard,198.195833333
2000,1,4.745402,paypal,889.951388889
1696,1,4.836982,creditcard,0.0
30,1,4.895263,creditcard,0.0
891,1,4.921349,creditcard,0.0
320,1,4.745402,creditcard,0.0
1955,1,4.886641,creditcard,844.248611111
1216,1,4.962055,creditcard,0.00347222222222
4,1,5.034622,creditcard,3.89097222222
2,1,4.52458,paypal,1.02222222222
2000,1,4.921318,creditcard,0.0131944444444
504,1,4.921349,storecredit,0.0
5,1,4.965339,creditcard,0.0
2000,1,4.895263,creditcard,0.0381944444444
7,1,4.876771,creditcard,0.0
1422,1,4.461622,creditcard,0.0
1673,1,4.745402,creditcard,0.0
930,1,4.876771,creditcard,93.2166666667
1285,1,4.505662,creditcard,78.1270833333
56,1,4.52458,creditcard,48.15
52,1,4.461622,creditcard,0.00555555555556
11,1,4.921349,creditcard,0.00555555555556
2000,1,5.017904,creditcard,1.99583333333
53,1,4.505662,paypal,0.000694444444444
576,1,4.505662,creditcard,573.959027778
2000,1,4.921349,creditcard,0.000694444444444
3,1,4.745402,creditcard,0.0284722222222
2000,1,4.742303,creditcard,18.9166666667
285,1,4.742303,paypal,0.05625
1225,1,4.921349,creditcard,0.000694444444444
1121,1,5.040929,paypal,31.4597222222
71,1,5.017904,creditcard,0.000694444444444
2000,1,4.52458,storecredit,86.3194444444
33,1,4.461622,creditcard,32.9520833333
1979,1,4.057414,creditcard,1236.18125
45,1,4.745402,creditcard,0.0
2000,1,4.461622,paypal,287.897222222
535,1,4.52458,paypal,0.0
279,1,4.745402,paypal,0.0
715,1,4.962055,creditcard,40.0826388889
1023,1,4.921318,creditcard,0.0
545,2,4.742303,paypal,544.744444444
100,1,4.895263,paypal,0.000694444444444
40,1,4.505662,creditcard,39.3527777778
1782,1,4.745402,paypal,0.000694444444444
1582,1,4.742303,creditcard,765.463194444
4,1,4.895263,creditcard,3.59722222222
2000,1,4.886641,paypal,1577.96666667
107,1,4.962055,creditcard,0.0
948,1,4.505662,storecredit,0.0
27,1,4.748314,paypal,26.9506944444
2000,1,4.876771,paypal,1.74444444444
286,1,4.748314,creditcard,268.1375
1899,1,4.895263,creditcard,5.54444444444
475,1,5.040929,paypal,64.0298611111
973,1,4.505662,creditcard,0.0
1644,2,4.965339,creditcard,1234.94861111
203,1,4.836982,creditcard,0.000694444444444
2000,1,5.017904,paypal,338.953472222
231,2,4.962055,creditcard,0.00277777777778
271,1,4.921349,creditcard,0.0
11,1,4.962055,creditcard,10.7416666667
37,1,5.040929,creditcard,36.3173611111
534,1,4.921318,creditcard,0.0
126,1,4.836982,paypal,0.000694444444444
50,1,4.921349,creditcard,0.0
349,1,3.954522,creditcard,21.5555555556
109,1,4.057414,creditcard,108.531944444
2000,1,5.017904,creditcard,0.0
902,1,4.876771,storecredit,0.282638888889
1430,1,4.836982,creditcard,0.0
2000,1,4.836982,creditcard,33.8854166667
15,1,4.876771,creditcard,0.0
165,1,4.748314,creditcard,163.926388889
1253,1,4.886641,creditcard,356.489583333
1495,2,4.748314,paypal,0.0
1730,1,4.748314,creditcard,0.0
1575,1,3.954522,creditcard,0.4625
1122,1,5.040929,paypal,0.0
1477,1,5.017904,paypal,0.0
1780,1,4.921318,creditcard,164.564583333
1,1,4.895263,creditcard,0.000694444444444
2000,1,4.836982,creditcard,133.71875
93,1,5.034622,creditcard,25.4534722222
889,1,4.962055,creditcard,0.0
267,1,4.886641,creditcard,172.628472222
972,1,4.965339,creditcard,940.409722222
1315,1,4.876771,creditcard,0.139583333333
2000,1,4.921318,creditcard,531.072222222
3,1,4.505662,storecredit,0.000694444444444
624,2,4.057414,creditcard,368.046527778
2,1,4.965339,paypal,0.00138888888889
1962,1,4.742303,paypal,0.0222222222222
263,1,4.461622,creditcard,0.0
2000,1,4.742303,creditcard,377.648611111
90,1,4.748314,creditcard,0.0
100,1,3.954522,creditcard,99.5909722222
1600,1,4.886641,paypal,0.345833333333
471,1,5.040929,paypal,0.0
158,1,4.745402,creditcard,0.0
629,1,4.836982,creditcard,0.025
2000,1,4.921318,creditcard,52.3340277778
2000,1,5.017904,storecredit,0.000694444444444
590,1,5.034622,creditcard,0.0701388888889
1,1,5.017904,paypal,0.00208333333333
882,1,4.921318,paypal,0.0354166666667
36,1,4.876771,creditcard,35.8875
2,1,3.483951,creditcard,1.16666666667
8,1,4.895263,creditcard,7.05138888889
1058,1,4.748314,creditcard,0.00138888888889
1802,1,4.836982,creditcard,0.728472222222
2000,1,4.921349,creditcard,0.0770833333333
287,1,4.748314,creditcard,0.0
41,1,4.742303,storecredit,1.37708333333
2000,1,4.742303,creditcard,620.464583333
588,1,4.745402,creditcard,96.0777777778
26,1,4.921318,storecredit,0.0
690,1,4.921318,creditcard,265.133333333
1497,1,4.921349,creditcard,1113.49305556
483,1,5.017904,paypal,0.0
97,1,3.575983,storecredit,0.0
274,1,4.836982,creditcard,8.16944444444
1673,1,4.921318,creditcard,0.0125
214,1,4.962055,paypal,0.0
1,2,4.965339,creditcard,0.000694444444444
1525,1,4.505662,paypal,3.16180555556
585,1,4.965339,paypal,0.0
